date,index,sumHC,sumHP,vid,city,state,state_abbr,lat,long
2015-01-01T04:00:00+01:00,614.978261504716,3.031686733078676,0,METER000029,Williamson,USA,WV,37.7159,-82.2369
2015-01-01T04:00:00+01:00,587.5194430519082,2.937685709355818,0,METER000030,Vaugneray,FRA,B9,45.7372,4.6587
2015-01-01T04:00:00+01:00,601.6125515563092,3.028916414544231,0,METER000031,Caraffa Del Bianco,ITA,3,38.1,16.1
2015-01-01T04:00:00+01:00,578.3624420791502,2.9063109584385494,0,METER000032,Waarder,NLD,11,52.0611,4.8182
2015-01-01T04:00:00+01:00,617.0849405290821,2.94608769848863,0,METER000033,Toronto,CAN,ON,43.6667,-79.4167
2015-01-01T04:00:00+01:00,629.4448242873368,3.0185386384686734,0,METER000034,Cantanhede,PRT,7,40.35,-8.6
2015-01-01T04:00:00+01:00,587.692708566061,3.000247490757436,0,METER000035,�dsm�l,SWE,28,58.1,11.85
2015-01-01T04:00:00+01:00,609.7436945411866,3.02287754175185,0,METER000036,Nassington,GBR,J9,52.55,-0.4167
2015-01-01T04:00:00+01:00,635.7258415065195,3.1031905462021467,0,METER000037,Whitchurch,GBR,A4,51.4069,-2.5558
2015-01-01T04:00:00+01:00,572.5705768365449,2.9332719422309346,0,METER000038,Cascavel,BRA,18,-24.95,-53.4667
2015-01-01T04:00:00+01:00,580.3733066835285,2.8989049692286724,0,METER000039,Miami,USA,FL,25.7743,-80.1937
2015-01-01T04:00:00+01:00,596.3163635764295,3.0544216628851233,0,METER000040,Lavall�e,FRA,B2,48.8143,5.3435
2015-01-01T04:00:00+01:00,606.2392830284454,3.002257853374473,0,METER000041,Ploiesti,ROU,30,44.95,26.0167
2015-01-01T04:00:00+01:00,586.7135912006813,3.008834731497955,0,METER000042,Toronto,CAN,ON,43.6667,-79.4167
2015-01-01T04:00:00+01:00,583.5734960068565,2.997728089720433,0,METER000043,Sanliurfa,TUR,63,37.1671,38.7939
2015-01-01T04:00:00+01:00,602.1433950338022,3.063385077385197,0,METER000044,Beechamwell,GBR,I9,52.6167,0.5833
2015-01-01T04:00:00+01:00,593.4820641106016,3.023253409885623,0,METER000045,Oberwiesenthal,DEU,13,50.4194,12.9684
2015-01-01T04:00:00+01:00,636.127598420857,3.054746856343631,0,METER000046,Pannone,ITA,17,45.8774,10.9357
2015-01-01T04:00:00+01:00,597.8705425894468,2.9190584439253526,0,METER000047,Lososina Gorna,POL,46,49.7333,20.4
2015-01-01T04:00:00+01:00,595.7595196980042,3.0339269402186315,0,METER000048,Brantford,CAN,ON,43.1438,-80.26
2015-01-01T04:00:00+01:00,593.2334124759367,2.994180255724172,0,METER000049,Langenburg,DEU,1,49.2544,9.8458
2015-01-01T04:00:00+01:00,580.0524439462602,2.9989000287898806,0,METER000050,Gr�nby,SWE,25,59.5667,16.2
2015-01-01T04:00:00+01:00,590.2674836664538,2.9809145566004873,0,METER000051,Arad,ROU,2,46.1833,21.3167
2015-01-01T04:00:00+01:00,610.5473310234963,2.984255217859777,0,METER000052,Elst,NLD,9,51.9192,5.8417
2015-01-01T04:00:00+01:00,614.9505174619266,3.0514601286328475,0,METER000053,Yuzawa,JPN,29,36.9333,138.8167
2015-01-01T04:00:00+01:00,562.2462351823582,2.877343298856339,0,METER000054,Pedjaten Tiga,IDN,30,-6.2767,106.8414
2015-01-01T04:00:00+01:00,583.4677355864942,2.976203164189862,0,METER000055,Raudondvario,LTU,57,54.9333,23.8
2015-01-01T04:00:00+01:00,571.8458780249316,2.958558115506286,0,METER000056,Lentella,ITA,1,42,14.6667
2015-01-01T04:00:00+01:00,585.0485006004424,2.99739378707998,0,METER000057,Wodonga,AUS,7,-36.1218,146.8881
2015-01-01T04:00:00+01:00,601.672477161134,2.994697208669138,0,METER000058,Prasice,SVK,6,48.6429,18.1109
2015-01-01T04:00:00+01:00,610.0277736020457,2.994474992492804,0,METER000059,Oaxaca,MEX,20,17.0092,-96.7258
2015-01-01T04:00:00+01:00,596.2265270417638,3.0256494662917404,0,METER000060,Jevnica,SVN,4,46.0833,14.7333
2015-01-01T04:00:00+01:00,600.3837848765304,3.0095507320360086,0,METER000061,Whitechapel,GBR,I8,51.5167,-0.05
2015-01-01T04:00:00+01:00,600.2911645638046,2.9864710097707357,0,METER000062,Mattmar,SWE,7,63.3167,13.8333
2015-01-01T04:00:00+01:00,619.0434624218079,2.9619148696873,0,METER000063,Gwelup,AUS,8,-31.8716,115.7948
2015-01-01T04:00:00+01:00,631.9293353751383,3.062666869240947,0,METER000064,Holm,SWE,6,56.7333,12.85
2015-01-01T04:00:00+01:00,619.7302121196718,2.9366153496163876,0,METER000065,Timon,BRA,13,-5.1,-42.8167
2015-01-01T04:00:00+01:00,605.8387183480564,2.980934445234804,0,METER000066,Roquelaure-saint-aubin,FRA,B3,43.6681,0.9811
2015-01-01T04:00:00+01:00,599.5651288847488,3.0196179361880238,0,METER000067,S�o Paulo,BRA,27,-23.4733,-46.6658
2015-01-01T04:00:00+01:00,606.2853845250434,3.0312512910723397,0,METER000068,Westertimke,DEU,6,53.2333,9.1333
2015-01-01T04:00:00+01:00,621.7256220581629,2.9654364404953495,0,METER000069,Antigonish,CAN,NS,45.6167,-61.9667
2015-01-01T04:00:00+01:00,616.96691969324,3.004171843580821,0,METER000070,Naples,USA,TX,33.191,-94.5799
2015-01-01T04:00:00+01:00,607.086416324653,2.9378186641686304,0,METER000071,Gorenflos,FRA,B6,50.0965,2.0495
2015-01-01T04:00:00+01:00,599.9667779944639,3.004436522177668,0,METER000072,Harold Wood,GBR,F6,51.5833,0.2333
2015-01-01T04:00:00+01:00,596.5780584207099,2.9674611198000918,0,METER000073,Ch�tel-de-joux,FRA,A6,46.5265,5.792
2015-01-01T04:00:00+01:00,606.6325812465802,3.0496697905666528,0,METER000074,Serock,POL,45,51.5667,22.5333
2015-01-01T04:00:00+01:00,595.4981839218789,2.945269484752872,0,METER000075,Etobicoke,CAN,ON,43.7,-79.5667
2015-01-01T04:00:00+01:00,624.3618739286862,2.9474149329903887,0,METER000076,Bocksdorf,AUT,1,47.1333,16.1667
2015-01-01T04:00:00+01:00,655.3664934589465,3.08164131103989,0,METER000077,Morlanwelz,BEL,3,50.45,4.2333
2015-01-01T04:00:00+01:00,588.7910355519637,2.985422017382471,0,METER000078,Mississauga,CAN,ON,43.6,-79.65
2015-01-01T04:00:00+01:00,622.5028474047634,3.026122083714259,0,METER000079,Brooks,USA,KY,38.057,-85.7758
2015-01-01T04:00:00+01:00,576.4828408717958,2.961534441558206,0,METER000080,Ginestas,FRA,A9,43.2665,2.8704
2015-01-01T04:00:00+01:00,594.7021063940284,2.9217277472488026,0,METER000081,Cape Town,ZAF,11,-33.9167,18.4167
2015-01-01T04:00:00+01:00,596.1115430653566,2.9505045634655644,0,METER000082,Fourmile,USA,KY,36.7934,-83.7419
2015-01-01T04:00:00+01:00,627.8289304101909,2.9884731386354098,0,METER000083,S�o Paulo,BRA,27,-23.4733,-46.6658
2015-01-01T04:00:00+01:00,610.9585193483883,2.987746452779292,0,METER000084,Kirchhain,DEU,5,50.8167,8.9667
2015-01-01T04:00:00+01:00,619.9824639388991,3.030371439585606,0,METER000085,Bom Princ�pio,BRA,23,-27.8,-54.7667
2015-01-01T04:00:00+01:00,567.6917097297381,2.967891475294059,0,METER000086,Rzymkowice,POL,79,50.4966,17.6778
2015-01-01T04:00:00+01:00,620.2655320966732,3.050764707734251,0,METER000087,Samdhin,IND,36,27.1371,79.7011
2015-01-01T04:00:00+01:00,603.0089145917458,3.001062647043247,0,METER000088,Umatilla,USA,OR,45.9005,-119.339
2015-01-01T04:00:00+01:00,598.434951805979,3.009789504309817,0,METER000089,Kolbudy G�rne,POL,31,54.2667,18.4667
2015-01-01T04:00:00+01:00,613.0224676882079,2.945357129004864,0,METER000090,Weris,BEL,6,50.3333,5.5333
2015-01-01T04:00:00+01:00,610.6468068362839,3.0499450103401737,0,METER000091,Notz,FRA,A3,46.8819,1.7371
2015-01-01T04:00:00+01:00,597.1250407918637,3.08124849779769,0,METER000092,Cs�voly,HUN,1,46.1892,19.1467
2015-01-01T04:00:00+01:00,609.9822415018406,3.053415084756247,0,METER000093,San Juan De Urab�,COL,2,8.7631,-76.53
2015-01-01T04:00:00+01:00,593.9367127979988,2.9535666287963585,0,METER000094,La Galmadi�re,FRA,B5,48.25,0.3167
2015-01-01T04:00:00+01:00,558.9412600959932,2.9473846061236975,0,METER000095,Mirgaudon,FRA,A3,48.55,2.1333
2015-01-01T04:00:00+01:00,578.598476353623,2.949029482905163,0,METER000096,Zlutice,CZE,81,50.0907,13.1628
2015-01-01T04:00:00+01:00,604.0770198680874,3.0293211864899505,0,METER000097,Cambes,FRA,97,44.5943,0.2875
2015-01-01T04:00:00+01:00,607.8036937479721,2.974585766678606,0,METER000098,Lacroix-barrez,FRA,B3,44.7801,2.6376
2015-01-01T04:00:00+01:00,593.8318874613568,3.0096891982271528,0,METER000099,Tamarac,BRA,30,-7.8,-34.85
2015-01-01T04:00:00+01:00,580.7373341740715,2.983772920121337,0,METER000100,Arkhangelsk,RUS,83,55.45,41.5481
2015-01-01T04:00:00+01:00,565.7697801137914,3.015234459066006,0,METER000101,Al Mudawwar,LBN,4,33.9,35.5333
2015-01-01T04:00:00+01:00,573.4872903101909,2.960398644562368,0,METER000102,L�ngsele,SWE,24,63.1833,17.0667
2015-01-01T04:00:00+01:00,598.1975679625634,3.056039137398492,0,METER000103,Civrieux,FRA,B9,45.8596,4.7132
2015-01-01T04:00:00+01:00,612.0787151834503,3.0252076589345127,0,METER000104,Kleppest�,NOR,7,60.4084,5.2276
2015-01-01T04:00:00+01:00,605.5721239097386,3.0729491234378883,0,METER000105,Kramarzyny,POL,60,54.05,17.2333
2015-01-01T04:00:00+01:00,615.4911632060895,2.987841107788961,0,METER000106,Lourmarin,FRA,B8,43.766,5.3667
2015-01-01T04:00:00+01:00,578.8183713692356,2.965080973191548,0,METER000107,William,USA,WV,39.172,-79.4925
2015-01-01T04:00:00+01:00,609.0913686543083,3.039499343786415,0,METER000108,Kleinst�bing,AUT,6,47.1833,15.3167
2015-01-01T04:00:00+01:00,608.7232509821791,2.981248589445978,0,METER000109,Knud,DNK,11,55.3167,9.6
2015-01-01T04:00:00+01:00,604.328764277489,2.9931500346606454,0,METER000110,Marmagne,FRA,A3,47.1,2.2833
2015-01-01T04:00:00+01:00,618.3399589655035,3.029989289980764,0,METER000111,Mariendorf,DEU,12,54.3333,13.6833
2015-01-01T04:00:00+01:00,584.8421764918468,2.9854866625103282,0,METER000112,Birch Grove,CAN,NS,46.1218,-59.9527
2015-01-01T04:00:00+01:00,575.6129679822759,2.972477775090545,0,METER000113,Cassaber,FRA,97,43.4911,-1.0108
2015-01-01T04:00:00+01:00,631.6537100599729,3.0530146121502866,0,METER000114,Morgan,USA,PA,40.3518,-80.148
2015-01-01T04:00:00+01:00,620.0870424116017,3.023756572596213,0,METER000115,Majdan Stary,POL,75,50.3667,22.8889
2015-01-01T04:00:00+01:00,583.6018633296769,2.968764211567004,0,METER000116,Pasuruan,IDN,8,-7.6453,112.9075
2015-01-01T04:00:00+01:00,601.9840188065457,3.0021350609574347,0,METER000117,Mystkowiec,POL,78,52.6328,21.2604
2015-01-01T04:00:00+01:00,627.5188744379841,3.0213860274749798,0,METER000118,Ch�telus,FRA,98,46.1929,3.7333
2015-01-01T04:00:00+01:00,599.2453667661672,2.9369349376494878,0,METER000119,Tanjil South,AUS,7,-38.1167,146.25
2015-01-01T04:00:00+01:00,612.9713925163742,3.0472277817182607,0,METER000120,Saucedilla,ESP,57,39.8528,-5.6778
2015-01-01T04:00:00+01:00,593.3113134013473,2.980230511083425,0,METER000121,La Palme,FRA,0,42.9752,2.9924
2015-01-01T04:00:00+01:00,631.0508497454831,3.00859623096234,0,METER000122,Thurleigh,GBR,Z5,52.2,-0.45
2015-01-01T04:00:00+01:00,580.7983340973068,2.927861314589195,0,METER000123,Lekno,POL,86,52.8426,17.3015
2015-01-01T04:00:00+01:00,605.3791305450269,2.9772958769680185,0,METER000124,Santo Expedito,BRA,27,-21.8167,-51.3667
2015-01-01T04:00:00+01:00,636.8192579397175,2.9772516469465136,0,METER000125,Oxley Island,AUS,2,-31.9167,152.5667
2015-01-01T04:00:00+01:00,612.5722601100535,2.973868070121431,0,METER000126,Mogi-mirim,BRA,27,-22.4333,-46.95
2015-01-01T04:00:00+01:00,595.4991102291017,2.9215260425422303,0,METER000127,Edmonton,CAN,AB,53.55,-113.5
2015-01-01T04:00:00+01:00,605.4063280844321,3.0310078828618088,0,METER000128,Alphaville,BRA,27,-23.4752,-46.8912
2015-01-01T04:00:00+01:00,573.2547397216268,2.977989083497196,0,METER000129,Kipling,CAN,SK,50.1,-102.6343
2015-01-01T04:00:00+01:00,618.0363573530432,3.0302550251945948,0,METER000130,Arrien-en-bethmale,FRA,B3,42.8963,1.0429
2015-01-01T04:00:00+01:00,595.646308570924,2.9747979412947037,0,METER000131,Istanbul,TUR,34,40.9077,29.2729
2015-01-01T04:00:00+01:00,596.4694536132755,3.0065733069108016,0,METER000132,Lavoute,FRA,98,45.1186,3.9063
2015-01-01T04:00:00+01:00,568.210107087012,3.0172560244999955,0,METER000133,�ngelholm,SWE,27,56.2428,12.8622
2015-01-01T04:00:00+01:00,602.418860024551,2.9727055478210835,0,METER000134,Landsdale,AUS,8,-31.8075,115.866
2015-01-01T04:00:00+01:00,594.5909511971817,2.9929547138128463,0,METER000135,Banjole,HRV,4,44.825,13.8661
2015-01-01T04:00:00+01:00,618.9846482583762,3.005452824701575,0,METER000136,Pagny-le-ch�teau,FRA,A1,47.0475,5.1948
2015-01-01T04:00:00+01:00,627.6433620769008,3.1054410131911436,0,METER000137,Possesse,FRA,A4,48.8883,4.8046
2015-01-01T04:00:00+01:00,613.6518519011188,3.013441647881894,0,METER000138,Angelo,USA,WI,43.9708,-90.7779
2015-01-01T04:00:00+01:00,617.2375834170624,3.0409910109548024,0,METER000139,South Nutfield,GBR,E2,51.0167,-0.1333
2015-01-01T04:00:00+01:00,594.1126287751755,3.0013257640431816,0,METER000140,Salem,USA,MA,42.5195,-70.8967
2015-01-01T04:00:00+01:00,592.5162738465667,2.9647735884326414,0,METER000141,Kozelsk,RUS,25,54.0268,35.7177
2015-01-01T04:00:00+01:00,597.437249168832,2.986093856736894,0,METER000142,Moscow,RUS,48,55.7522,37.6156
2015-01-01T04:00:00+01:00,580.887463999585,2.9762233832434504,0,METER000143,Zhablyano,BGR,58,42.4928,22.7867
2015-01-01T04:00:00+01:00,626.9156978418008,3.0346958863940423,0,METER000144,Lahad Datu,MYS,16,5.0434,118.346
2015-01-01T04:00:00+01:00,613.6556796523599,3.0043310603366873,0,METER000145,Moscow,RUS,48,55.7522,37.6156
2015-01-01T04:00:00+01:00,577.189585864668,2.9238482833226387,0,METER000146,Heldenbergen,DEU,5,50.2333,8.8667
2015-01-01T04:00:00+01:00,572.7480905714714,2.911338688343781,0,METER000147,Spratzern,AUT,3,48.1667,15.6167
2015-01-01T04:00:00+01:00,598.3568461620283,2.976489987327589,0,METER000148,Cinto Caomaggiore,ITA,20,45.8256,12.7861
2015-01-01T04:00:00+01:00,569.557929995256,2.9227518242177495,0,METER000149,Kulykiv,UKR,15,50.3142,24.8176
2015-01-01T04:00:00+01:00,554.3226124744172,2.910751363209103,0,METER000150,Lauffen,AUT,4,47.6667,13.6167
2015-01-01T04:00:00+01:00,641.3211837810834,3.09589928890413,0,METER000151,Islamabad,PAK,8,33.69,73.0551
2015-01-01T04:00:00+01:00,593.9297509682223,2.9703765593887863,0,METER000152,Boliden,SWE,23,64.8667,20.3833
2015-01-01T04:00:00+01:00,625.9549397920348,3.053008195790415,0,METER000153,Gonda,IND,36,27.1333,81.9333
2015-01-01T04:00:00+01:00,582.269868241585,2.941597026021394,0,METER000154,Svinn�,SVK,6,48.7833,18.1667
2015-01-01T04:00:00+01:00,618.1340746027602,3.045174341398004,0,METER000155,Staad,CHE,15,47.4806,9.5325
2015-01-01T04:00:00+01:00,609.3288170152533,2.97143582375266,0,METER000156,Vila Nova De Gaia,PRT,17,41.2075,-8.583
2015-01-01T04:00:00+01:00,573.4104013992808,2.8634314049658696,0,METER000157,Predmestye Zarechye,UKR,13,49.7889,30.1013
2015-01-01T04:00:00+01:00,571.4241083228861,3.0428422098054497,0,METER000158,Altwittenbek,DEU,10,54.3667,10.05
2015-01-01T04:00:00+01:00,580.785552541131,2.988749324467889,0,METER000159,D�llefjelde,DNK,20,54.7327,11.6909
2015-01-01T04:00:00+01:00,626.8633813934734,3.0577625412104363,0,METER000160,Morris,USA,IL,41.3926,-88.4455
2015-01-01T04:00:00+01:00,577.0192543237594,2.986883870659874,0,METER000161,Timsbury,GBR,F2,51.0167,-1.5
2015-01-01T04:00:00+01:00,556.4396897306997,2.957580062410013,0,METER000162,Jerusalem,ISR,6,31.78,35.23
2015-01-01T04:00:00+01:00,590.6225878016453,2.9902208634014995,0,METER000163,Nancefield,ZAF,6,-26.304,27.9179
2015-01-01T04:00:00+01:00,611.3509488664055,3.0380943826763898,0,METER000164,Mazury,POL,81,52.9508,22.6157
2015-01-01T04:00:00+01:00,594.6819269477727,3.056221758654818,0,METER000165,Sainte-francoise,CAN,QC,46.45,-71.9824
2015-01-01T04:00:00+01:00,619.0069364757558,2.970050600830161,0,METER000166,Ottawa,CAN,ON,45.4167,-75.7
2015-01-01T04:00:00+01:00,574.2588045783085,2.9663120699879864,0,METER000167,Adelsdorf,DEU,13,51.3167,13.5833
2015-01-01T04:00:00+01:00,570.0490928725078,2.8936670275734513,0,METER000168,Trondheim,NOR,16,63.4167,10.4167
2015-01-01T04:00:00+01:00,611.7548900141697,2.9367422654429802,0,METER000169,Mexico,MEX,9,19.4833,-99.2
2015-01-01T04:00:00+01:00,573.0476007657113,2.988016125552314,0,METER000170,Kleinschwabhausen,DEU,15,50.9333,11.4667
2015-01-01T04:00:00+01:00,593.4471685972987,2.964060829553886,0,METER000171,Schewetin,CZE,79,49.1,14.5833
2015-01-01T04:00:00+01:00,562.3764250369304,2.9241613614896513,0,METER000172,Sfintu Gheorghe,ROU,15,45.8667,25.7833
2015-01-01T04:00:00+01:00,599.8524975520812,3.0701956240213706,0,METER000173,Jeziora Wielkie,POL,26,52.5333,18.2667
2015-01-01T04:00:00+01:00,571.7925395803439,2.9900195518264456,0,METER000174,Monte Carmelo,BRA,15,-18.7167,-47.4833
2015-01-01T04:00:00+01:00,590.1376007826468,2.9716500574548363,0,METER000175,Kaunas,LTU,57,54.9,23.9
2015-01-01T04:00:00+01:00,621.2898777008651,2.922277257952362,0,METER000176,R�o Negro,URY,18,-32.1,-54.8667
2015-01-01T04:00:00+01:00,568.1374496035411,2.9577944010497776,0,METER000177,Alby,FRA,B9,45.8185,6.0243
2015-01-01T04:00:00+01:00,640.3668973944266,2.9908737670173715,0,METER000178,Baromesnil,FRA,A7,49.983,1.4128
2015-01-01T04:00:00+01:00,609.8888339066567,2.9833973104105382,0,METER000179,Oilton,USA,OK,36.0845,-96.5836
2015-01-01T04:00:00+01:00,601.7515105590584,2.9934141918476618,0,METER000180,Nov� Cerekev,CZE,80,49.4167,15.1167
2015-01-01T04:00:00+01:00,605.355705175396,2.9751149236119856,0,METER000181,Teju�uoca,BRA,6,-4.0167,-39.5167
2015-01-01T04:00:00+01:00,618.2846734152024,3.0169218156711133,0,METER000182,Garmisch,DEU,2,47.5,11.0833
2015-01-01T04:00:00+01:00,572.0544872943509,2.9894634144733985,0,METER000183,Elhovo,BGR,43,42.5833,25.75
2015-01-01T04:00:00+01:00,566.9554726132662,2.9635543574311813,0,METER000184,Castel Goffredo,ITA,9,45.3,10.4667
2015-01-01T04:00:00+01:00,642.6822839674695,3.0345661538167517,0,METER000185,Lazzaro,ITA,15,37.9667,15.6667
2015-01-01T04:00:00+01:00,598.6548495848587,2.933982798144924,0,METER000186,Achun,FRA,A1,47.1257,3.6784
2015-01-01T04:00:00+01:00,582.9773900621863,3.0932541353366063,0,METER000187,Eloranta,FIN,15,61.7,21.85
2015-01-01T04:00:00+01:00,593.7188776320646,2.9965358246995737,0,METER000188,Xuzhuangcun,CHN,4,31.8032,120.5777
2015-01-01T04:00:00+01:00,632.1798153029285,3.044526477250736,0,METER000189,Streefkerk,NLD,11,51.8997,4.7427
2015-01-01T04:00:00+01:00,570.4435712048838,2.9437457229966184,0,METER000190,Helguera,ESP,39,43.1571,-4.0361
2015-01-01T04:00:00+01:00,617.9383892454321,3.0067724702935887,0,METER000191,Wuppertal,DEU,7,51.2569,7.1505
2015-01-01T04:00:00+01:00,609.733056305415,3.030454216110524,0,METER000192,Neurhede,DEU,6,53.0333,7.2167
2015-01-01T04:00:00+01:00,584.5630212234269,2.910324775571593,0,METER000193,Craiova,ROU,17,44.3167,23.8
2015-01-01T04:00:00+01:00,610.9187130195426,2.982481200183585,0,METER000194,Ottawa,CAN,ON,45.4167,-75.7
2015-01-01T04:00:00+01:00,579.3352821693718,2.954431278875549,0,METER000195,Reffannes,FRA,B7,46.55,-0.189
2015-01-01T04:00:00+01:00,569.8097731331513,2.9861521567027407,0,METER000196,Salem,IND,25,11.65,78.1667
2015-01-01T04:00:00+01:00,586.4192556358306,3.005797987396871,0,METER000197,Stapleford,GBR,H7,53.1,-0.6833
2015-01-01T04:00:00+01:00,569.9760876252335,2.952907067388527,0,METER000198,Pniv,UKR,6,48.6178,24.5287
2015-01-01T04:00:00+01:00,578.0825485997095,2.9579617850957,0,METER000199,S�o Mamede,PRT,13,39.3271,-9.1774
2015-01-01T04:00:00+01:00,611.9249172540779,3.045769609751611,0,METER000200,M�za,HUN,2,46.2674,18.3972
2015-01-01T04:00:00+01:00,609.6531176697132,2.9490081509765242,0,METER000201,Victoria,CAN,BC,48.4502,-123.3435
2015-01-01T04:00:00+01:00,570.7000751877938,3.0084997247029226,0,METER000202,Sumperk,CZE,84,50.0167,16.95
2015-01-01T04:00:00+01:00,574.5503477093208,2.982999301438577,0,METER000203,Wichita,USA,KS,37.6128,-97.3664
2015-01-01T04:00:00+01:00,562.9024319518284,3.0234886219232706,0,METER000204,Etzlenswenden,DEU,1,49.0667,9.3667
2015-01-01T04:00:00+01:00,611.7517540936788,3.0838077423750434,0,METER000205,Lingsfort,NLD,5,51.4833,6.2
2015-01-01T04:00:00+01:00,588.7499542192431,2.9677015391421055,0,METER000206,T�tensen,DEU,6,53.4,9.9333
2015-01-01T04:00:00+01:00,570.152778872006,2.9505706197534844,0,METER000207,Belt-schutsloot,NLD,15,52.6711,6.0627
2015-01-01T04:00:00+01:00,624.0418648891911,2.965571795353802,0,METER000208,Constanta,ROU,14,44.1833,28.65
2015-01-01T04:00:00+01:00,609.494042419722,3.0831915234490537,0,METER000209,Feletto Umberto,ITA,6,46.1167,13.2428
2015-01-01T04:00:00+01:00,600.6139343134462,3.0034026154523237,0,METER000210,S�leyman,TUR,45,38.9819,27.6006
2015-01-01T04:00:00+01:00,604.7896427671266,3.001021713682755,0,METER000211,Monte�n,MEX,18,20.9833,-105.2833
2015-01-01T04:00:00+01:00,575.0485682771509,2.9835409627568343,0,METER000212,Copenhagen,DNK,17,55.6759,12.5655
2015-01-01T04:00:00+01:00,605.8501152643378,2.992852926203619,0,METER000213,Grivesnes,FRA,B6,49.6893,2.4722
2015-01-01T04:00:00+01:00,600.5771800561422,2.9727274782320636,0,METER000214,Chantesse,FRA,B9,45.2423,5.4461
2015-01-01T04:00:00+01:00,574.5669341514545,2.9341148087516173,0,METER000215,Quebec,CAN,QC,46.8,-71.25
2015-01-01T04:00:00+01:00,624.7104923713257,3.058699293345334,0,METER000216,Dzerzhinsk,RUS,20,52.2803,104.3869
2015-01-01T04:00:00+01:00,639.1795530853424,3.064970398134483,0,METER000217,Vahlberg,DEU,6,52.1333,10.7167
2015-01-01T04:00:00+01:00,589.9590687078116,2.953260981276314,0,METER000218,Mlynky,SVK,3,48.8522,20.4301
2015-01-01T04:00:00+01:00,611.1983632276588,3.0169655201775187,0,METER000219,Garlasco,ITA,9,45.2,8.9167
2015-01-01T04:00:00+01:00,604.6610954458047,2.9737060834634024,0,METER000220,Boich,DEU,7,50.7167,6.5
2015-01-01T04:00:00+01:00,596.4024705681131,3.0103253367329335,0,METER000221,Boquet,BEL,3,50.4833,3.5833
2015-01-01T04:00:00+01:00,613.7057945075918,2.997116164297442,0,METER000222,Zhenbei,CHN,3,25.9022,116.0758
2015-01-01T04:00:00+01:00,573.1850430613249,3.013599247307556,0,METER000223,Zumholz,CHE,6,46.7546,7.2915
2015-01-01T04:00:00+01:00,586.1350932584556,2.952702431275541,0,METER000224,Bruntal,CZE,85,49.9896,17.4632
2015-01-01T04:00:00+01:00,587.5531595640828,2.9655608922286363,0,METER000225,Seffern,DEU,8,50.0667,6.5
2015-01-01T04:00:00+01:00,610.7737355237797,3.052144332287313,0,METER000226,Stockholm,SWE,26,59.3333,18.05
2015-01-01T04:00:00+01:00,629.8073831644617,2.986851968636974,0,METER000227,B�dames,ESP,39,43.3551,-3.497
2015-01-01T04:00:00+01:00,588.9389124327697,3.019747470690235,0,METER000228,W�lka Somiank�wska,POL,78,52.5856,21.3143
2015-01-01T04:00:00+01:00,620.9580890107903,3.036576463167911,0,METER000229,Sasi,FIN,15,61.6235,23.1791
2015-01-01T04:00:00+01:00,581.3364039331628,2.9539702413216604,0,METER000230,Hefa,ISR,4,32.8156,34.9892
2015-01-01T04:00:00+01:00,553.6278430687644,2.9945983502628715,0,METER000231,Valley View,USA,TX,33.486,-97.2053
2015-01-01T04:00:00+01:00,589.8489677859396,2.9759002417370044,0,METER000232,El Sauz,MEX,22,20.4667,-100.1
2015-01-01T04:00:00+01:00,632.8827159815337,3.0305663673526033,0,METER000233,Maynardville,USA,TN,36.259,-83.8065
2015-01-01T04:00:00+01:00,559.0758234799076,2.897926912800767,0,METER000234,Oak Grove,USA,LA,32.8692,-91.4369
2015-01-01T04:00:00+01:00,608.6735931023971,2.9885947559284824,0,METER000235,Leeston,NZL,E9,-43.7612,172.2977
2015-01-01T04:00:00+01:00,590.2504006241994,2.965931197823012,0,METER000236,Juiz De Fora,BRA,15,-21.7517,-43.3528
2015-01-01T04:00:00+01:00,606.7098117802511,2.9938527074052463,0,METER000237,Genkingen,DEU,1,48.4,9.1833
2015-01-01T04:00:00+01:00,582.3537036611135,2.9362478180501514,0,METER000238,Maia,PRT,17,41.2075,-8.583
2015-01-01T04:00:00+01:00,568.6159714636575,2.976338945391253,0,METER000239,Sawyers Valley,AUS,8,-31.9023,116.2007
2015-01-01T04:00:00+01:00,610.1531374787188,3.005894984977753,0,METER000240,S�o Bento Do Norte,BRA,22,-5.0639,-36.0536
2015-01-01T04:00:00+01:00,613.553421556502,3.050662441250707,0,METER000241,Highbridge,GBR,M3,51.2167,-2.9833
2015-01-01T04:00:00+01:00,574.4290881325035,2.9589069847296408,0,METER000242,Ottawa,CAN,ON,45.4167,-75.7
2015-01-01T04:00:00+01:00,607.6695054860037,3.0496858845168195,0,METER000243,Drummondville,CAN,QC,45.8893,-72.5055
2015-01-01T04:00:00+01:00,607.3493598092745,3.0395221695473755,0,METER000244,Anagance,CAN,NB,45.8699,-65.2526
2015-01-01T04:00:00+01:00,610.3790609122298,3.075765454354609,0,METER000245,Camera,FRA,A5,42.6528,9.4494
2015-01-01T04:00:00+01:00,627.1730745002134,3.0247569624063253,0,METER000246,Lavaufranche,FRA,B1,46.3167,2.2667
2015-01-01T04:00:00+01:00,607.8732825125365,3.0712211797699367,0,METER000247,P�ryd,SWE,9,56.5667,15.9167
2015-01-01T04:00:00+01:00,615.496977253065,3.0614350160315094,0,METER000248,Krak�w,POL,77,50.0833,19.9167
